idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,blocked,pinned
44,DONE_OK,,34,1,0.4209,1.038,0.1628,0.8273,3,2.2138,0.4858,0,0
45,DONE_OK,,49,1,0.5678,1.002,0.1492,0.5792,3,2.1073,0.0595,0,0
46,DONE_FAIL,RETRACT,32,1,0.5568,1.082,0.1538,-0.0005,1,3.2834,-0.0095,0,0
47,DONE_FAIL,GRASP,10,0,0.474,1.124,0.3173,0.7724,5,2.9801,0.4756,0,0
48,DONE_OK,,31,1,0.3843,1.006,0.1593,0.7808,3,2.3121,0.4664,0,0
49,DONE_OK,,53,1,0.622,1.009,0.1451,0.7313,3,1.9514,0.4582,0,0
50,DONE_OK,,38,1,0.4178,0.904,0.1604,1.0632,5,2.6893,0.3422,0,0
51,DONE_OK,,41,1,0.5117,1.017,0.1526,0.5542,3,2.0119,0.4489,0,0
52,DONE_OK,,26,1,0.5106,1.114,0.1689,0.3465,3,2.6858,0.006,0,0
53,DONE_OK,,53,1,0.6053,0.988,0.1485,0.7983,3,1.9692,0.492,0,0
54,DONE_OK,,44,1,0.5921,1.045,0.1507,0.7424,3,2.2358,0.243,0,0
55,DONE_OK,,35,1,0.4049,0.973,0.1637,0.9212,3,2.3315,0.5293,0,0
56,DONE_OK,,21,1,0.1953,1.125,0.1477,0.477,5,3.2755,0.206,0,0
57,DONE_OK,,24,1,0.2564,1.126,0.1477,0.3453,5,3.4072,0.005,0,0
58,DONE_OK,,10,1,0.1463,1.121,0.1614,0.114,5,3.6385,0.0021,0,0
59,DONE_OK,,29,1,0.327,0.95,0.1626,0.841,3,2.3752,0.6086,0,0
60,DONE_OK,,45,1,0.4882,0.971,0.1466,0.3682,6,2.7153,0.0201,0,0
61,DONE_OK,,57,1,0.5754,0.935,0.1527,0.4279,3,2.0949,0.2132,0,0
62,DONE_OK,,51,1,0.5942,1.04,0.1455,0.7403,6,2.1029,0.0481,0,0
63,DONE_OK,,33,1,0.2822,1.123,0.1501,0.4211,5,3.3314,0.1671,0,0
64,DONE_OK,,55,1,0.7129,0.998,0.1425,-0.0002,3,2.1656,-0.005,0,0
65,DONE_OK,,14,1,0.1867,1.124,0.1625,0.4553,5,3.2972,0.0165,0,0
66,DONE_OK,,33,1,0.405,1.019,0.152,0.6162,3,2.2474,0.451,0,0
67,DONE_OK,,52,1,0.6562,1.041,0.1489,0.2189,3,2.0848,0.0342,0,0
68,DONE_OK,,19,1,0.22,1.125,0.1454,0.4546,5,3.2979,0.0361,0,0
69,DONE_OK,,30,1,0.6099,1.081,0.1506,0.2413,3,2.5805,0.005,0,0
70,DONE_FAIL,RETRACT,67,1,0.5388,0.938,0.1482,0.0005,1,2.2619,-0.0022,0,0
71,DONE_OK,,44,1,0.5805,1.077,0.1631,0.8796,3,2.1976,0.2213,0,0
72,DONE_OK,,21,1,0.2541,1.103,0.155,-0.0009,5,3.7534,-0.0009,0,0
73,DONE_OK,,37,1,0.5017,1.075,0.1526,1.2937,1,2.0386,0.5979,0,0
74,DONE_OK,,46,1,0.5403,0.936,0.1559,0.8322,3,2.2929,0.3649,0,0
75,DONE_OK,,44,1,0.5586,1.041,0.1551,0.5783,3,2.123,0.2793,0,0
76,DONE_OK,,45,1,0.5315,0.973,0.1634,0.8878,3,2.2208,0.4251,0,0
77,DONE_OK,,47,1,0.5455,0.925,0.1635,0.7517,3,2.5729,0.07,0,0
78,DONE_OK,,50,1,0.6173,1.034,0.1459,0.471,3,1.9098,0.0744,0,0
79,DONE_OK,,6,1,0.0729,1.126,0.1354,0.0361,5,3.7164,0.0015,0,0
80,DONE_OK,,16,1,0.2019,1.111,0.1603,0.05,5,3.7025,-0.0002,0,0
81,DONE_OK,,53,1,0.7172,1.053,0.1378,-0.0002,3,2.3421,-0.0081,0,0
82,DONE_OK,,48,1,0.6138,1.022,0.1505,0.8074,3,1.9719,0.4211,0,0
83,DONE_OK,,28,1,0.3838,1.083,0.1557,0.0935,6,3.4287,0.0012,0,0
84,DONE_OK,,38,1,0.487,1.054,0.1641,0.8793,3,2.1132,0.4694,0,0
85,DONE_OK,,46,1,0.599,1.057,0.1583,0.702,3,2.031,0.2678,0,0
86,DONE_OK,,52,1,0.6347,1.023,0.1503,0.7548,3,1.7987,0.5392,0,0
87,DONE_OK,,39,1,0.5152,1.053,0.1662,0.978,3,2.2544,0.3006,0,0
88,DONE_OK,,44,1,0.5335,1.066,0.1662,0.736,3,2.1119,0.3058,0,0
89,DONE_OK,,45,1,0.4827,0.957,0.1461,0.8582,3,2.3861,0.0109,0,0
90,DONE_OK,,51,1,0.5842,0.929,0.1614,0.8691,3,2.5506,0.0714,0,0
91,DONE_OK,,39,1,0.5178,1.066,0.1597,0.616,3,2.3237,0.0815,0,0
92,DONE_OK,,34,1,0.4023,0.972,0.1651,1.1491,3,2.4131,0.3848,0,0
93,DONE_OK,,62,1,0.5633,0.942,0.1629,0.003,6,2.4845,-0.0013,0,0
94,DONE_OK,,31,1,0.3817,0.982,0.1537,0.8533,3,2.195,0.6171,0,0
95,DONE_OK,,48,1,0.6185,1.021,0.1464,0.628,3,2.0727,0.3647,0,0
96,DONE_OK,,44,1,0.7126,1.046,0.1462,-0.0002,3,2.3861,-0.0073,0,0
97,DONE_OK,,21,1,0.2537,1.125,0.1506,-0.0033,6,3.57,-0.0033,0,0
98,DONE_OK,,47,1,0.5617,1.026,0.1509,0.5592,3,2.1643,0.201,0,0
99,DONE_OK,,13,1,0.1642,1.125,0.1475,0.2159,5,3.5366,0.005,0,0
